Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2026-01-26,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-01-26,Dinner,759.2,22.6,11.7,1.8,6.9,0.0,126.7,344.9,1312.2,95.0,5.9,57.9,48.2,33.2,124.8,51.6,13.9,
2026-01-26,Lunch,760.0,22.0,9.0,0.0,0.0,0.0,0.0,1895.0,0.0,35.0,19.0,10.0,45.0,17.0,32.0,26.0,35.0,
2026-01-26,Snacks,310.5,7.9,1.5,0.6,0.2,0.0,39.2,630.5,530.5,38.8,9.2,22.6,20.6,0.0,59.5,19.1,5.9,
2026-01-27,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-01-27,Dinner,766.7,43.4,13.3,4.5,2.5,0.0,88.8,1029.2,797.8,60.0,13.8,20.5,45.2,0.0,0.0,35.2,31.5,
2026-01-27,Lunch,762.8,36.1,5.0,0.1,0.0,0.0,148.0,2096.2,46.4,73.5,10.1,10.1,37.0,0.0,0.0,0.6,1.7,
2026-01-27,Snacks,240.0,3.5,2.0,0.1,0.0,0.0,20.0,105.0,402.0,32.0,6.5,22.0,20.4,0.0,8.0,20.5,2.0,
2026-01-28,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-01-28,Dinner,678.6,17.1,11.5,0.0,0.0,0.0,45.0,461.0,1096.0,82.1,21.6,47.1,62.5,10.2,399.4,52.8,21.1,
2026-01-28,Lunch,859.8,45.2,0.1,0.1,0.1,0.0,0.0,18.8,312.8,65.3,10.0,9.2,46.0,90.0,81.0,1.5,0.3,
2026-01-28,Snacks,366.8,8.9,3.8,0.3,0.1,0.0,14.5,589.6,382.6,51.9,5.6,35.5,17.8,0.4,26.1,14.3,3.6,
2026-01-29,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-01-29,Dinner,797.6,23.1,5.7,1.0,1.8,0.0,221.0,1154.3,1262.4,102.2,17.5,11.2,50.9,80.0,0.0,51.6,35.8,
2026-01-29,Lunch,735.0,32.0,3.5,0.1,0.0,0.0,90.0,1555.0,1150.5,66.0,16.5,36.0,43.4,0.0,8.0,19.9,33.4,
2026-01-29,Snacks,412.5,1.9,1.1,0.1,0.0,0.0,46.3,300.0,1197.4,55.8,4.1,38.9,46.1,16.0,122.8,54.9,3.3,
2026-01-30,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-01-30,Dinner,976.0,39.0,21.3,0.0,0.0,0.3,112.9,2445.2,0.0,109.8,6.1,9.8,57.0,41.0,4.0,34.0,26.0,
2026-01-30,Lunch,1045.6,50.7,17.2,6.6,18.8,0.0,290.6,1857.1,1124.0,60.7,7.1,7.9,80.8,31.2,48.5,46.5,38.6,
2026-01-30,Snacks,241.1,5.6,2.6,0.1,0.1,0.0,0.0,195.0,225.5,45.1,11.0,18.0,12.3,0.0,37.8,8.4,11.8,
2026-01-31,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-01-31,Dinner,650.0,38.0,8.0,1.0,0.0,0.0,105.0,1495.0,1291.0,31.5,7.0,10.5,44.5,0.0,0.0,26.6,19.4,
2026-01-31,Lunch,976.0,39.0,21.3,0.0,0.0,0.3,112.9,2445.2,0.0,109.8,6.1,9.8,57.0,41.0,4.0,34.0,26.0,
2026-01-31,Snacks,536.3,16.5,7.1,0.7,0.2,0.0,45.0,545.0,693.2,71.2,22.9,25.5,37.6,0.0,73.1,31.2,24.5,
2026-02-01,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-01,Dinner,716.6,12.2,2.3,1.8,5.3,0.0,193.2,799.1,1314.5,81.0,4.0,25.4,66.2,5.3,181.3,6.7,21.8,
2026-02-01,Lunch,1085.0,34.9,6.4,9.6,17.0,0.0,45.0,1046.2,1302.4,134.0,10.9,50.9,67.3,3.5,110.3,67.9,31.6,
2026-02-01,Snacks,181.4,2.6,1.2,0.5,0.1,0.0,12.0,531.3,492.2,23.5,9.0,13.1,16.8,0.0,59.5,16.9,5.9,
2026-02-02,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-02,Dinner,716.6,12.2,2.3,1.8,5.3,0.0,193.2,799.1,1314.5,81.0,4.0,25.4,66.2,5.3,181.3,6.7,21.8,
2026-02-02,Lunch,760.0,22.0,9.0,0.0,0.0,0.0,0.0,1895.0,0.0,35.0,19.0,10.0,45.0,17.0,32.0,26.0,35.0,
2026-02-02,Snacks,646.6,13.4,5.3,1.4,1.2,0.0,20.0,543.4,776.7,98.3,24.2,49.5,45.2,0.3,26.9,43.7,41.4,
2026-02-03,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-03,Dinner,1002.9,35.4,9.2,10.6,12.3,0.0,66.4,1080.6,1284.7,114.7,8.9,35.9,60.6,3.5,110.3,69.6,24.4,
2026-02-03,Lunch,674.0,36.0,5.0,0.0,0.0,0.0,148.0,1945.0,0.0,55.0,9.0,10.0,34.0,0.0,0.0,0.0,0.0,
2026-02-03,Snacks,345.7,8.7,4.6,0.2,0.1,0.0,20.0,263.3,486.8,43.2,13.4,20.9,32.6,0.3,18.9,26.5,13.7,
2026-02-04,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-04,Dinner,679.9,11.4,2.4,1.2,8.9,0.0,45.0,919.7,1502.8,88.3,14.7,37.3,58.5,9.5,128.7,61.4,16.3,
2026-02-04,Lunch,943.0,43.1,8.8,4.1,3.4,0.0,115.0,999.9,552.6,76.4,6.7,10.8,59.6,0.0,71.3,14.8,56.1,
2026-02-04,Snacks,282.0,8.1,2.6,3.1,1.0,0.0,1.0,230.0,210.0,50.8,9.6,22.8,2.8,0.0,10.0,3.0,8.0,
2026-02-05,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-05,Dinner,877.8,59.5,35.5,0.7,5.0,0.0,261.7,984.8,182.4,61.2,8.5,6.1,22.0,3.2,60.4,45.3,17.1,
2026-02-05,Lunch,879.9,24.2,4.8,7.6,12.1,0.0,45.0,1287.7,1500.8,106.0,14.5,29.8,62.8,9.5,128.7,65.7,24.4,
2026-02-06,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-06,Dinner,1056.0,44.4,22.0,0.0,0.0,0.1,92.7,2931.0,0.0,124.7,9.1,21.5,49.3,69.0,0.0,38.2,78.0,
2026-02-06,Lunch,905.4,32.4,14.1,0.1,0.1,0.0,240.0,2201.6,2205.3,74.5,4.6,10.1,76.3,0.0,0.0,1.6,10.5,
2026-02-06,Snacks,170.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,220.0,37.0,2.0,27.0,3.0,0.0,0.0,0.0,0.0,
2026-02-07,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-07,Dinner,1056.0,44.4,22.0,0.0,0.0,0.1,92.7,2931.0,0.0,124.7,9.1,21.5,49.3,69.0,0.0,38.2,78.0,
2026-02-07,Lunch,902.0,35.9,17.5,3.1,9.2,0.0,496.5,579.9,388.4,107.1,4.1,52.0,35.5,44.5,67.3,15.0,23.1,
2026-02-07,Snacks,116.1,5.3,2.6,0.0,0.0,0.0,0.0,158.3,84.4,14.8,9.5,0.0,11.6,0.0,0.0,5.3,11.1,
2026-02-08,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-08,Dinner,877.8,59.5,35.5,0.7,5.0,0.0,261.7,984.8,182.4,61.2,8.5,6.1,22.0,3.2,60.4,45.3,17.1,
2026-02-08,Lunch,679.9,11.4,2.4,1.2,8.9,0.0,45.0,919.7,1502.8,88.3,14.7,37.3,58.5,9.5,128.7,61.4,16.3,
2026-02-08,Snacks,298.2,2.9,1.5,0.0,0.0,0.0,15.3,713.6,503.4,45.4,4.6,31.3,21.0,0.2,238.9,18.4,4.0,
2026-02-09,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-09,Dinner,704.3,39.2,7.3,4.5,2.5,0.0,68.8,961.5,745.3,58.5,4.9,21.4,29.2,0.0,5.5,13.8,20.8,
2026-02-09,Lunch,760.0,22.0,9.0,0.0,0.0,0.0,0.0,1895.0,0.0,35.0,19.0,10.0,45.0,17.0,32.0,26.0,35.0,
2026-02-09,Snacks,460.1,4.3,2.0,0.6,0.1,0.0,20.0,169.1,666.1,86.2,16.6,61.5,24.2,0.0,65.1,25.2,9.6,
2026-02-10,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-10,Dinner,817.4,40.1,2.0,5.1,2.8,0.1,14.2,706.8,188.3,81.5,2.8,0.1,29.6,0.0,0.0,4.8,14.8,
2026-02-10,Lunch,674.0,36.0,5.0,0.0,0.0,0.0,148.0,1945.0,0.0,55.0,9.0,10.0,34.0,0.0,0.0,0.0,0.0,
2026-02-10,Snacks,440.4,1.7,0.7,0.2,0.0,0.0,11.2,411.1,686.6,83.1,7.9,65.4,21.7,26.3,38.9,21.7,5.6,
2026-02-11,Breakfast,406.0,18.5,3.0,2.5,13.0,0.0,6.0,459.0,745.0,34.2,4.0,13.2,26.6,0.0,0.0,50.1,10.1,
2026-02-11,Dinner,679.9,11.4,2.4,1.2,8.9,0.0,45.0,919.7,1502.8,88.3,14.7,37.3,58.5,9.5,128.7,61.4,16.3,
2026-02-11,Lunch,1022.7,53.3,13.5,12.2,23.6,0.0,220.1,1589.1,1004.1,76.4,4.0,10.4,55.0,10.5,16.4,37.6,24.6,
2026-02-11,Snacks,137.5,0.5,0.0,0.1,0.0,0.0,0.0,16.9,120.0,33.4,6.0,22.9,0.8,0.0,8.0,1.0,2.0,
2026-02-12,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-12,Dinner,806.7,32.9,8.0,0.9,4.0,1.0,75.5,669.6,1100.9,89.0,6.0,10.4,35.1,2.5,58.3,3.5,21.6,
2026-02-12,Lunch,1096.0,39.8,9.6,0.1,0.0,0.0,175.0,1827.2,2201.8,86.7,13.0,47.4,89.8,3.6,259.6,74.6,37.0,
2026-02-12,Snacks,175.0,5.0,1.3,0.1,0.0,0.0,0.0,105.0,120.0,31.5,6.5,15.5,0.9,0.0,11.0,1.0,2.0,
2026-02-13,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-13,Dinner,1152.6,54.3,23.6,5.8,2.1,0.1,98.4,3133.7,14.4,125.9,9.1,22.6,49.7,69.0,0.0,38.8,78.4,
2026-02-13,Lunch,629.8,9.8,1.9,0.1,0.0,0.0,45.0,539.7,1307.1,72.6,15.4,32.3,65.0,3.6,283.0,78.1,33.7,
2026-02-13,Snacks,411.8,5.5,1.5,0.0,0.0,0.0,0.0,126.7,131.0,87.6,1.9,62.8,1.2,0.0,63.8,2.2,0.6,
2026-02-14,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-14,Dinner,854.7,43.3,1.6,2.7,6.1,0.0,143.7,736.9,985.4,52.8,3.3,0.9,60.3,0.0,2.0,2.0,2.0,
2026-02-14,Lunch,976.0,39.0,21.3,0.0,0.0,0.3,112.9,2445.2,0.0,109.8,6.1,9.8,57.0,41.0,4.0,34.0,26.0,
2026-02-14,Snacks,543.8,4.3,1.6,0.1,0.0,0.0,7.5,440.7,255.4,113.3,6.3,84.6,9.7,0.0,9.8,8.5,2.0,
2026-02-15,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-15,Dinner,860.0,22.9,4.1,3.6,14.0,0.0,45.0,701.2,1257.4,108.5,10.1,50.9,62.8,3.5,110.3,63.4,23.3,
2026-02-15,Lunch,846.5,33.6,8.4,0.9,4.0,1.0,79.9,864.3,1180.5,91.7,6.0,12.2,40.4,2.5,58.3,7.9,21.6,
2026-02-15,Snacks,406.8,6.8,0.6,0.1,0.0,0.0,0.0,225.0,220.0,71.8,13.5,38.0,14.2,0.0,8.0,18.5,25.6,
2026-02-16,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-16,Dinner,885.0,38.0,8.0,0.0,0.0,0.0,30.0,932.5,2557.0,105.5,45.0,14.5,45.5,0.0,0.0,46.0,60.9,
2026-02-16,Lunch,760.0,22.0,9.0,0.0,0.0,0.0,0.0,1895.0,0.0,35.0,19.0,10.0,45.0,17.0,32.0,26.0,35.0,
2026-02-16,Snacks,371.8,1.9,1.3,0.0,0.0,0.0,12.8,564.6,671.0,64.5,4.0,55.1,17.4,0.0,0.0,12.8,0.0,
2026-02-17,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-17,Dinner,819.0,39.9,12.8,0.1,0.0,0.0,92.7,1530.1,572.6,79.8,5.5,32.0,42.2,0.0,8.5,79.2,29.4,
2026-02-17,Lunch,732.9,36.3,5.1,0.1,0.0,0.0,148.0,1991.5,243.3,67.6,10.2,22.2,35.3,24.0,28.2,1.4,3.3,
2026-02-17,Snacks,285.7,2.4,1.3,0.1,0.0,0.0,12.6,552.9,346.2,49.1,6.0,34.0,15.5,0.0,8.0,13.6,2.0,
2026-02-18,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-18,Dinner,615.0,34.5,6.3,1.0,0.0,0.0,70.0,1565.0,1480.0,42.0,7.0,24.5,41.0,0.0,0.0,15.8,11.7,
2026-02-18,Lunch,990.0,45.4,169.8,0.0,0.0,0.0,110.4,2574.5,0.0,102.1,7.1,13.6,49.7,0.0,0.0,0.0,0.0,
2026-02-18,Snacks,327.2,3.8,2.0,0.5,0.1,0.0,20.0,106.7,557.6,52.0,9.5,37.3,22.4,0.0,59.5,24.4,5.9,
2026-02-19,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-19,Dinner,976.2,63.0,37.3,0.7,5.0,0.0,302.3,1409.3,381.7,64.6,9.4,9.9,36.7,2.5,60.4,49.5,22.4,
2026-02-19,Lunch,881.0,31.8,6.1,0.1,0.0,0.0,105.0,2316.0,180.0,114.0,16.0,47.5,43.5,0.0,12.0,1.5,3.0,
2026-02-20,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-20,Dinner,1152.6,54.3,23.6,5.8,2.1,0.1,98.4,3133.7,14.4,125.9,9.1,22.6,49.7,69.0,0.0,38.8,78.4,
2026-02-20,Lunch,709.8,11.8,2.0,0.1,0.0,0.0,45.0,612.1,1401.8,83.7,19.0,36.2,69.5,3.7,352.0,84.1,41.7,
2026-02-20,Snacks,51.0,3.1,0.9,0.0,0.0,0.0,0.0,71.4,0.0,5.1,0.3,0.3,0.3,0.0,2.0,0.0,0.0,
2026-02-21,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-21,Dinner,1055.9,44.3,22.0,0.0,0.0,0.1,92.6,2931.0,0.0,124.6,9.1,21.5,49.4,69.0,0.0,38.2,78.0,
2026-02-21,Lunch,700.4,5.5,2.7,0.4,0.1,0.0,60.0,939.0,1704.3,95.5,12.8,63.1,68.6,4.1,380.4,75.5,10.4,
2026-02-21,Snacks,395.4,10.1,1.9,0.0,0.0,0.0,0.0,314.0,89.9,62.1,7.2,26.6,12.7,0.0,3.0,15.7,21.5,
2026-02-22,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-22,Dinner,612.2,29.6,5.0,1.0,0.0,0.0,70.0,905.6,1278.4,45.2,8.0,31.9,42.0,0.0,0.0,17.8,14.8,
2026-02-22,Lunch,958.6,56.7,33.6,0.7,4.5,0.0,272.1,1268.4,593.5,79.1,15.4,22.9,34.1,4.3,184.3,50.5,22.1,
2026-02-22,Snacks,632.1,4.8,2.1,0.6,0.0,0.0,20.0,348.2,513.5,122.4,10.5,69.2,24.5,0.0,12.0,25.1,13.1,
2026-02-23,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-23,Dinner,818.3,45.2,14.3,5.1,4.9,0.0,119.7,1352.8,812.4,69.9,5.1,31.7,36.0,8.7,0.0,35.2,24.1,
2026-02-23,Lunch,760.0,22.0,9.0,0.0,0.0,0.0,0.0,1895.0,0.0,35.0,19.0,10.0,45.0,17.0,32.0,26.0,35.0,
2026-02-23,Snacks,353.7,7.0,3.8,0.7,0.2,0.0,21.8,113.7,538.8,51.8,13.1,33.6,22.7,0.0,73.1,24.3,7.2,
2026-02-24,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-24,Dinner,877.9,29.3,5.0,3.9,8.2,0.1,84.2,821.2,1204.3,111.2,7.4,13.0,38.8,8.6,72.9,6.7,20.4,
2026-02-24,Lunch,957.2,43.2,8.8,4.1,3.4,0.0,115.0,1282.4,673.5,79.4,7.3,12.1,60.0,8.5,82.9,15.3,56.9,
2026-02-24,Snacks,348.5,6.2,2.8,0.4,1.4,0.0,12.9,80.7,475.0,65.7,6.2,57.7,5.3,117.9,103.8,2.5,3.7,
2026-02-25,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-25,Dinner,877.9,29.3,5.0,3.9,8.2,0.1,84.2,821.2,1204.3,111.2,7.4,13.0,38.8,8.6,72.9,6.7,20.4,
2026-02-25,Lunch,674.0,36.0,5.0,0.0,0.0,0.0,148.0,1945.0,0.0,55.0,9.0,10.0,34.0,0.0,0.0,0.0,0.0,
2026-02-25,Snacks,306.1,3.2,1.5,0.5,0.1,0.0,15.0,663.7,562.4,49.0,9.5,32.8,20.6,0.0,63.0,20.2,6.2,
2026-02-26,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-26,Dinner,716.6,12.2,2.3,1.8,5.3,0.0,193.2,799.1,1314.5,81.0,4.0,25.4,66.2,5.3,181.3,6.7,21.8,
2026-02-26,Lunch,730.5,12.0,2.4,1.2,8.9,0.0,45.0,945.6,1683.3,98.6,18.4,43.6,59.7,9.7,370.4,64.0,19.5,
2026-02-26,Snacks,389.2,4.3,2.1,0.3,1.0,0.0,13.0,64.3,202.4,85.9,9.6,59.8,1.6,6.5,12.0,2.1,5.2,
2026-02-27,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-27,Dinner,1072.7,49.0,22.9,5.8,2.1,0.3,118.7,2647.9,14.4,111.1,6.1,10.9,57.3,41.0,4.0,34.6,26.4,
2026-02-27,Lunch,721.8,16.0,4.7,1.9,5.6,0.0,167.4,692.8,1086.6,86.1,3.7,36.5,54.5,6.4,145.0,6.2,19.4,
2026-02-27,Snacks,284.0,8.4,2.4,2.9,1.5,0.0,0.0,244.7,58.3,49.2,0.9,18.2,2.7,0.0,0.0,3.8,5.8,
2026-02-28,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-02-28,Dinner,1072.7,49.0,22.9,5.8,2.1,0.3,118.7,2647.9,14.4,111.1,6.1,10.9,57.3,41.0,4.0,34.6,26.4,
2026-02-28,Lunch,612.2,29.6,5.0,1.0,0.0,0.0,70.0,905.6,1278.4,45.2,8.0,31.9,42.0,0.0,0.0,17.8,14.8,
2026-02-28,Snacks,768.3,39.4,18.7,1.1,2.8,0.0,82.9,646.2,301.2,97.6,7.1,38.2,10.7,6.4,5.2,7.6,22.9,
2026-03-01,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-01,Dinner,1133.7,54.1,27.9,5.1,10.3,0.5,183.3,729.6,842.7,102.6,7.2,10.1,55.5,34.4,15.6,65.0,53.8,
2026-03-01,Lunch,730.1,12.6,2.4,1.9,9.1,0.0,45.0,921.4,1709.6,99.2,25.6,37.3,60.0,9.5,201.8,64.3,20.6,
2026-03-01,Snacks,192.9,1.5,0.0,0.6,0.6,0.0,0.0,124.9,77.3,39.5,1.2,27.1,4.8,0.0,0.0,7.7,11.9,
2026-03-02,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-02,Dinner,976.2,63.0,37.3,0.7,5.0,0.0,302.3,1409.3,381.7,64.6,9.4,9.9,36.7,2.5,60.4,49.5,22.4,
2026-03-02,Lunch,760.0,22.0,9.0,0.0,0.0,0.0,0.0,1895.0,0.0,35.0,19.0,10.0,45.0,17.0,32.0,26.0,35.0,
2026-03-02,Snacks,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,24.0,0.0,0.0,0.0,0.0,0.0,
2026-03-03,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-03,Dinner,950.4,24.0,9.1,2.3,5.0,0.0,100.9,1599.1,868.7,143.5,12.8,18.9,40.4,0.9,68.0,6.3,108.0,
2026-03-03,Lunch,738.6,36.3,5.1,0.1,0.0,0.0,148.0,1996.0,267.1,68.9,10.4,23.4,35.4,26.3,30.9,1.5,3.6,
2026-03-03,Snacks,243.7,3.0,2.0,0.0,0.0,0.0,20.0,105.0,282.0,33.2,0.5,27.0,20.0,0.0,0.0,19.5,0.0,
2026-03-04,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-04,Dinner,781.0,50.4,29.8,0.6,4.0,0.0,241.9,1127.4,305.4,51.7,7.5,7.9,29.4,2.0,48.3,39.6,17.9,
2026-03-04,Lunch,695.0,24.0,10.0,0.0,0.0,0.0,135.0,1650.0,880.0,64.0,11.0,5.0,56.0,22.0,20.0,22.0,27.0,
2026-03-04,Snacks,318.6,3.9,2.1,0.1,0.0,0.0,20.0,105.0,496.3,50.9,11.2,33.8,20.6,0.0,14.3,21.3,3.6,
2026-03-05,Breakfast,674.8,36.4,11.1,6.5,12.9,1.2,582.7,744.6,919.6,42.9,2.1,23.5,44.3,76.1,51.0,23.3,17.2,
2026-03-05,Dinner,989.2,39.8,15.6,5.9,11.1,0.4,279.2,1807.0,895.2,94.7,12.8,21.9,62.4,5.8,0.1,7.0,16.9,
2026-03-05,Lunch,698.0,32.1,7.3,12.2,10.0,0.1,80.9,993.3,909.2,71.9,7.7,32.0,30.9,63.5,133.0,15.5,21.5,
2026-03-06,Dinner,672.5,38.3,6.6,17.5,11.8,0.0,101.8,1795.7,1143.9,42.2,4.5,4.6,40.2,22.4,26.3,8.5,10.9,
2026-03-06,Lunch,898.8,39.3,8.7,13.6,12.9,0.1,95.1,1351.5,981.0,100.6,9.1,32.0,35.2,63.5,133.0,21.2,31.8,
2026-03-06,Snacks,610.0,17.0,6.0,0.0,0.0,0.0,20.0,500.0,990.0,85.0,4.0,40.0,33.0,25.0,0.0,52.0,15.6,
2026-03-07,Breakfast,270.0,5.0,2.5,0.0,0.0,0.0,20.0,260.0,980.0,32.0,7.0,20.0,26.5,25.0,0.0,50.0,1.7,
2026-03-07,Dinner,836.1,34.8,13.3,5.3,8.9,0.0,299.4,1641.9,1246.9,48.7,9.0,3.2,79.1,7.9,24.1,54.3,27.2,
2026-03-07,Lunch,1150.2,53.2,16.2,13.2,13.7,0.5,178.0,3022.7,866.9,109.5,8.4,34.3,57.0,61.7,63.7,59.3,18.6,
2026-03-08,Breakfast,270.0,5.0,2.5,0.0,0.0,0.0,20.0,260.0,980.0,32.0,7.0,20.0,26.5,25.0,0.0,50.0,1.7,
2026-03-08,Dinner,1055.9,44.3,22.0,0.0,0.0,0.1,92.6,2931.0,0.0,124.6,9.1,21.5,49.4,69.0,0.0,38.2,78.0,
2026-03-08,Lunch,867.4,42.6,9.3,15.4,13.7,0.0,88.8,2819.2,779.6,74.4,4.2,5.1,47.1,0.0,76.6,4.3,11.2,
2026-03-08,Snacks,613.3,13.8,5.0,0.0,0.0,0.0,0.0,25.0,120.0,120.3,7.7,92.3,5.5,0.0,0.0,0.0,1.7,
2026-03-09,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-09,Dinner,650.0,38.0,8.0,1.0,0.0,0.0,105.0,1495.0,1291.0,31.5,7.0,10.5,44.5,0.0,0.0,26.6,19.4,
2026-03-09,Lunch,739.0,41.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0,
2026-03-09,Snacks,474.0,6.2,1.1,0.2,0.0,0.0,45.0,258.7,1108.4,59.1,6.0,39.4,49.5,3.7,123.8,56.1,4.4,
2026-03-10,Breakfast,406.0,17.0,3.0,1.5,12.0,0.0,6.0,489.0,765.0,38.2,3.0,11.2,26.6,0.0,0.0,53.6,12.0,
2026-03-10,Dinner,743.9,32.5,15.4,0.0,0.0,0.0,66.1,2303.8,0.0,85.7,6.6,18.2,33.1,54.0,0.0,38.2,78.0,
